Candidate,Party,First_pref_count,First_pref_pct,Quota,Elected_on_Count,Status,Seat,Gender,Election_date,Electorate,number_of_candidates,seats_available,constituency_name,constituency_name_as_Gaeilge,quota,Outgoing
Tate Donnelly,Green/Comhaontas Glas,2501,0.0346,0.21,(8),Eliminated,,Male,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
Sandra McIntyre,Fine Gael,1301,0.018000000000000002,0.11,(7),No expenses,,Female,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
Emmett Smith,Solidarity People Before Profit,830,0.0115,0.07,(6),No expenses,,Male,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
Liam Van Der Spek,Labour,983,0.013600000000000001,0.08,(5),No expenses,,Male,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
Joseph Duffy,Non party/Independent,159,0.0022,0.01,(3),No expenses,,Male,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
Michael McNamara,Non party/Independent,7332,0.1232,0.62,10,Made Quota,1,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,
Violet Anne Wynne,Sinn Féin,8987,0.15109999999999998,0.76,10,Made Quota,2,Female,2020-02-08,91120,15,4,Clare,An Clar,11900,
Cathal Crowe,Fianna Fail,8355,0.1404,0.70,10,Elected,3,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,
Joe Carey,Fine Gael,5684,0.0955,0.48,10,Elected,4,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,TD
Timmy Dooley,Fianna Fail,7763,0.1305,0.65,(10),Not Elected,,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,TD
Róisín Garvey,Green/Comhaontas Glas,5624,0.09449999999999999,0.47,(9),Eliminated,,Female,2020-02-08,91120,15,4,Clare,An Clar,11900,
Pat Breen,Fine Gael,5406,0.0909,0.45,(8),Eliminated,,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,TD
Rita McInerney,Fianna Fail,4136,0.0695,0.35,(7),Eliminated,,Female,2020-02-08,91120,15,4,Clare,An Clar,11900,
Martin Conway,Fine Gael,2285,0.0384,0.19,(6),No expenses,,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,
Joseph Woulfe,Non party/Independent,1218,0.020499999999999997,0.10,(5),No expenses,,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,
Theresa O'Donohoe,Solidarity People Before Profit,1196,0.020099999999999996,0.10,(4),No expenses,,Female,2020-02-08,91120,15,4,Clare,An Clar,11900,
Michael Leahy,Irish Freedom Party,704,0.0118,0.06,(3),No expenses,,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,
David Barrett,Non party/Independent,400,0.0067,0.03,(2),No expenses,,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,
Trudy Ann Leyden,Non party/Independent,218,0.0037,0.02,(2),No expenses,,Female,2020-02-08,91120,15,4,Clare,An Clar,11900,
Conor O'Brien,Renua Ireland,187,0.0031,0.02,(1),No expenses,,Male,2020-02-08,91120,15,4,Clare,An Clar,11900,
Patrick Buckley,Sinn Féin,12587,0.23079999999999998,1.15,1,Made Quota,1,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,TD
Seán Sherlock,Labour,6610,0.12119999999999999,0.61,8,Made Quota,2,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,TD
David Stanton,Fine Gael,6143,0.11259999999999999,0.56,8,Elected,3,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,TD
James O'Connor,Fianna Fail,7026,0.1288,0.64,8,Elected,4,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,
Kevin O'Keeffe,Fianna Fail,7414,0.1359,0.68,(8),Not Elected,,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,TD
Mary Linehan Foley,Non party/Independent,3903,0.0716,0.36,(7),Eliminated,,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,
Pa O'Driscoll,Fine Gael,4554,0.08349999999999999,0.42,(6),Eliminated,,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,
Liam Quaide,Green/Comhaontas Glas,3749,0.0687,0.34,(5),Eliminated,,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,
Conor Hannon,Aontú,1337,0.0245,0.12,(4),No expenses,,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,
Thomas Kiely,Non party/Independent,435,0.008,0.04,(3),No expenses,,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,
Frank Shinnick,Irish Freedom Party,455,0.0083,0.04,(3),No expenses,,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,
Shane O'Grady,Non party/Independent,267,0.0049,0.02,(2),No expenses,,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,
Seán O'Leary,Non party/Independent,64,0.0012,0.01,(2),No expenses,,Male,2020-02-08,89998,13,4,Cork East,Corcaigh Thoir,10909,
